CustomerKey;Prefix;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;AnnualIncome;TotalChildren;EducationLevel;Occupation;HomeOwner
19759;MS.;SYDNEY;BARNES;6.04.1976;M;F;sydney25@gmail.com;60000;0;Partial College;Skilled Manual;Y
19760;MS.;SYDNEY;RUSSELL;2.05.1976;S;F;sydney42@gmail.com;60000;0;Partial College;Skilled Manual;N
19761;MR.;ALAN;LU;11.06.1950;M;M;alan14@gmail.com;20000;2;Partial High School;Clerical;Y
19762;MR.;WARREN;MA;24.06.1950;S;M;warren30@gmail.com;20000;2;Partial High School;Clerical;Y
19763;MR.;ROGER;LU;9.10.1950;M;M;roger16@gmail.com;30000;3;Partial College;Clerical;N
19764;MR.;WAYNE;PAL;18.04.1951;M;M;wayne14@gmail.com;20000;2;Partial High School;Clerical;N
19765;MR.;RUBEN;PATEL;16.09.1951;M;M;ruben3@gmail.com;30000;3;High School;Skilled Manual;N
19766;MR.;EDWIN;LIN;2.08.1951;M;M;edwin8@gmail.com;30000;3;High School;Skilled Manual;Y
19767;MR.;ROSS;SERRANO;14.02.1980;S;M;ross34@gmail.com;40000;0;Partial High School;Clerical;N
19768;MR.;CHRISTOPHER;JACKSON;16.10.1980;S;M;christopher12@gmail.com;40000;0;Partial High School;Clerical;N
19769;MS.;ANDREA;PETERSON;27.07.1980;M;F;andrea5@gmail.com;30000;0;Partial College;Skilled Manual;Y
19770;MRS.;ROSA;LIANG;23.02.1952;M;F;rosa16@gmail.com;30000;3;High School;Skilled Manual;Y
19771;MRS.;TASHA;JAI;11.07.1952;M;F;tasha12@gmail.com;30000;3;High School;Skilled Manual;N
19772;MR.;HECTOR;VAZQUEZ;10.05.1954;S;M;hector12@gmail.com;80000;2;Partial College;Skilled Manual;N
19773;MR.;RICKY;GUTIERREZ;11.03.1954;M;M;ricky11@gmail.com;80000;2;Partial College;Skilled Manual;Y
19774;MS.;BRIANNA;DAVIS;7.11.1975;M;F;brianna4@gmail.com;40000;0;High School;Skilled Manual;Y
19775;MS.;ALISHA;CAI;26.04.1975;S;F;alisha22@gmail.com;40000;0;High School;Skilled Manual;N
19776;MS.;JUDITH;MURPHY;22.05.1975;M;F;judith6@gmail.com;40000;0;High School;Skilled Manual;Y
19777;MR.;JONATHAN;THOMAS;19.05.1975;M;M;jonathan64@gmail.com;60000;0;Partial College;Skilled Manual;N
19778;MS.;ISABELLA;JONES;16.08.1975;M;F;isabella60@gmail.com;60000;0;Partial College;Skilled Manual;Y
19780;MS.;BRIANNA;WHITE;11.12.1973;S;F;brianna11@gmail.com;70000;0;Partial College;Professional;N
19781;MS.;ALEXIS;WASHINGTON;2.04.1976;M;F;alexis36@gmail.com;60000;0;Partial College;Professional;N
19782;MR.;DEREK;SHAN;18.04.1955;S;M;derek9@gmail.com;80000;2;High School;Skilled Manual;N
19783;MR.;TONY;KUMAR;8.05.1955;S;M;tony10@gmail.com;80000;2;High School;Skilled Manual;Y
19784;MRS.;CHRISTY;LIU;18.09.1955;M;F;christy4@gmail.com;80000;2;High School;Skilled Manual;Y
19785;MRS.;OLIVIA;RAMIREZ;13.07.1955;M;F;olivia42@gmail.com;80000;2;High School;Skilled Manual;Y
19786;MRS.;ROBIN;CARLSON;28.07.1956;M;F;robin14@gmail.com;80000;2;High School;Skilled Manual;Y
19787;MR.;ALEX;HILL;28.06.1956;S;M;alex42@gmail.com;80000;2;High School;Skilled Manual;Y
19788;MRS.;KRISTEN;HU;18.06.1956;S;F;kristen17@gmail.com;80000;2;High School;Skilled Manual;N
19789;MRS.;GLORIA;MUNOZ;10.04.1956;M;F;gloria7@gmail.com;80000;2;High School;Skilled Manual;Y
19790;MRS.;AMY;WU;26.10.1956;S;F;amy14@gmail.com;80000;2;High School;Skilled Manual;N
19791;MR.;WARREN;ZHOU;8.04.1956;S;M;warren24@gmail.com;80000;2;High School;Skilled Manual;Y
19792;MRS.;CRISTINA;NARA;26.08.1957;S;F;cristina15@gmail.com;70000;2;High School;Professional;N
19793;MRS.;TINA;SMITH;22.05.1957;S;F;tina10@gmail.com;70000;2;High School;Professional;Y
19794;MR.;DANNY;ORTEGA;12.11.1957;S;M;danny23@gmail.com;70000;2;High School;Professional;Y
19795;MR.;CASEY;NAVARRO;13.01.1958;M;M;casey33@gmail.com;100000;1;Bachelors;Management;Y
19796;MR.;MARSHALL;XIE;13.11.1958;S;M;marshall24@gmail.com;120000;5;Bachelors;Management;Y
19797;MR.;CLARENCE;LIU;24.11.1958;S;M;clarence40@gmail.com;130000;0;Graduate Degree;Management;Y
19799;MR.;AUSTIN;TAYLOR;17.06.1973;S;M;austin46@gmail.com;80000;0;Bachelors;Management;Y
19800;MS.;LAUREN;WHITE;13.03.1973;S;F;lauren31@gmail.com;80000;0;Bachelors;Management;N
19801;MR.;JOHN;LEE;8.10.1974;S;M;john56@gmail.com;30000;0;High School;Professional;Y
19802;MS.;SARA;JAMES;13.07.1974;S;F;sara8@gmail.com;30000;0;High School;Professional;N
19803;MR.;JERMAINE;MEHTA;8.10.1974;S;M;jermaine12@gmail.com;30000;0;Partial High School;Skilled Manual;N
19804;MR.;CAMERON;FOSTER;17.08.1974;S;M;cameron11@gmail.com;60000;0;Partial College;Professional;N
19805;MS.;MARIAH;BUTLER;6.08.1974;S;F;mariah19@gmail.com;60000;0;Partial College;Professional;N
19806;MS.;NANCY;PEREZ;22.02.1974;S;F;nancy24@gmail.com;60000;0;Partial College;Professional;Y
19807;;SHANNON;ZHAO;24.04.1959;M;NA;shannon11@gmail.com;110000;1;Bachelors;Management;Y
19808;MS.;BROOKE;KELLY;26.01.1966;M;F;brooke2@gmail.com;130000;0;Graduate Degree;Management;Y
19809;MR.;ERIC;SHARMA;24.10.1966;M;M;eric38@gmail.com;130000;0;Graduate Degree;Management;Y
19810;MR.;OSCAR;LONG;15.10.1957;S;M;oscar17@gmail.com;60000;2;High School;Professional;Y
19811;MR.;EVAN;ALLEN;22.10.1957;M;M;evan42@gmail.com;60000;2;High School;Professional;N
19812;MRS.;SYDNEY;MORGAN;17.08.1957;S;F;sydney6@gmail.com;70000;2;Partial College;Professional;Y
19813;MRS.;REBECCA;PEREZ;16.01.1957;M;F;rebecca14@gmail.com;80000;2;Bachelors;Management;Y
19814;MR.;BLAKE;WASHINGTON;12.02.1957;M;M;blake61@gmail.com;80000;2;Bachelors;Management;Y
19815;MR.;CHRISTIAN;THOMPSON;8.04.1957;M;M;christian51@gmail.com;80000;2;Bachelors;Management;Y
19816;MR.;LUCAS;BROWN;19.11.1957;M;M;lucas17@gmail.com;90000;2;Partial College;Professional;Y
19817;MRS.;MORGAN;FLORES;8.08.1956;S;F;morgan82@gmail.com;60000;2;High School;Professional;Y
19818;MRS.;BRIANNA;ANDERSON;18.01.1956;M;F;brianna8@gmail.com;60000;2;High School;Professional;N
19819;MR.;ANDREW;BROWN;12.05.1956;M;M;andrew13@gmail.com;60000;2;High School;Professional;N
19820;MRS.;ALEXANDRA;COLEMAN;3.03.1956;M;F;alexandra29@gmail.com;60000;2;High School;Professional;N
19822;MR.;CARLOS;ADAMS;27.01.1965;M;M;carlos42@gmail.com;90000;4;Partial College;Professional;Y
19823;MRS.;ABIGAIL;FOSTER;27.10.1965;M;F;abigail41@gmail.com;90000;4;Partial College;Professional;Y
19824;MR.;JORDAN;PERRY;16.05.1965;S;M;jordan4@gmail.com;90000;5;Partial College;Professional;Y
19825;MR.;GILBERT;FERRIER;13.02.1965;M;M;gilbert42@gmail.com;120000;2;Bachelors;Management;Y
19826;MR.;CLARENCE;ZHAO;5.08.1964;S;M;clarence6@gmail.com;80000;4;Bachelors;Management;Y
19827;MR.;JUSTIN;SMITH;11.03.1964;M;M;justin32@gmail.com;80000;4;Bachelors;Management;Y
19828;MRS.;MADISON;WILSON;6.01.1964;M;F;madison7@gmail.com;80000;4;Bachelors;Management;Y
19829;MR.;LUCAS;MITCHELL;3.09.1963;S;M;lucas3@gmail.com;60000;3;Graduate Degree;Professional;N
19830;MRS.;GABRIELLE;LONG;24.12.1962;S;F;gabrielle32@gmail.com;70000;1;Bachelors;Professional;Y
19831;MR.;CHARLES;GREEN;23.08.1962;M;M;charles34@gmail.com;70000;1;Partial College;Skilled Manual;Y
19832;MRS.;SHEILA;HERNANDEZ;25.11.1961;M;F;sheila4@gmail.com;40000;4;High School;Skilled Manual;N
19833;MRS.;MICHELLE;KELLY;22.02.1942;M;F;michelle4@gmail.com;50000;4;Bachelors;Management;Y
19834;MR.;JOHNNY;SHARMA;5.08.1942;M;M;johnny10@gmail.com;50000;4;Bachelors;Management;Y
19835;MRS.;JORDAN;ALLEN;9.01.1942;M;F;jordan52@gmail.com;60000;3;Graduate Degree;Management;Y
19836;MR.;KEVIN;JAI;5.08.1942;M;M;kevin35@gmail.com;60000;3;Graduate Degree;Management;N
19837;MR.;PHILIP;JIMENEZ;11.03.1942;M;M;philip5@gmail.com;70000;5;Bachelors;Management;Y
19838;MR.;JARED;RAMIREZ;18.10.1942;M;M;jared10@gmail.com;70000;5;Bachelors;Management;Y
19839;MRS.;CARLY;YUAN;23.07.1943;M;F;carly6@gmail.com;60000;3;Graduate Degree;Management;N
19840;MRS.;JESSICA;JAMES;11.09.1943;M;F;jessica20@gmail.com;60000;4;Graduate Degree;Management;Y
19841;MRS.;ALEXANDRIA;JENKINS;4.10.1943;M;F;alexandria7@gmail.com;70000;5;Bachelors;Management;N
19842;MRS.;KATHERINE;PHILLIPS;2.05.1943;M;F;katherine54@gmail.com;70000;5;Bachelors;Management;Y
19843;MR.;CONNOR;KUMAR;20.06.1943;S;M;connor23@gmail.com;70000;5;Bachelors;Management;Y
19844;MRS.;EMMA;MURPHY;3.09.1943;M;F;emma32@gmail.com;70000;5;Bachelors;Management;Y
19845;MR.;FERNANDO;HERNANDEZ;8.02.1943;M;M;fernando24@gmail.com;70000;5;Bachelors;Management;Y
19846;MR.;SETH;PATTERSON;22.10.1943;M;M;seth58@gmail.com;70000;5;Bachelors;Management;Y
19847;MR.;BRENDAN;ANAND;26.02.1943;S;M;brendan20@gmail.com;70000;5;Bachelors;Management;Y
19848;MR.;BRYANT;MALHOTRA;13.02.1943;M;M;bryant5@gmail.com;80000;5;Bachelors;Management;Y
19849;MR.;JORGE;WU;15.04.1944;M;M;jorge8@gmail.com;40000;4;High School;Professional;N
19850;MR.;JEREMIAH;HILL;17.07.1944;M;M;jeremiah16@gmail.com;40000;4;High School;Professional;N
19851;MR.;LOUIS;PAL;4.06.1945;S;M;louis28@gmail.com;70000;4;Bachelors;Management;Y
19852;MR.;ERIC;CARTER;23.10.1945;S;M;eric52@gmail.com;70000;5;Bachelors;Management;Y
19853;MR.;RICKY;RAMOS;13.08.1946;M;M;ricky18@gmail.com;70000;5;Bachelors;Management;Y
19854;MRS.;KATHERINE;HALL;17.10.1946;S;F;katherine95@gmail.com;70000;5;Bachelors;Management;Y
19855;MR.;JOHN;SMITH;26.02.1946;M;M;john37@gmail.com;70000;5;Bachelors;Management;Y
19856;;TAMMY;MADAN;16.06.1946;M;NA;tammy8@gmail.com;60000;4;Bachelors;Management;Y
19857;MRS.;MEGAN;ROGERS;13.09.1946;S;F;megan30@gmail.com;60000;4;Bachelors;Management;Y
19858;MRS.;JENNA;COLLINS;23.10.1946;M;F;jenna2@gmail.com;60000;4;Bachelors;Management;Y
19859;MRS.;LISA;ZHAO;11.07.1946;M;F;lisa14@gmail.com;60000;4;Bachelors;Management;Y
19860;MRS.;SARA;YOUNG;13.10.1947;S;F;sara44@gmail.com;70000;2;Partial College;Professional;Y
19861;MRS.;CAROLINE;PERRY;4.09.1947;M;F;caroline9@gmail.com;70000;2;Partial College;Professional;Y
19862;MRS.;EMILY;HARRIS;10.08.1948;M;F;emily14@gmail.com;40000;2;High School;Professional;N
19863;MRS.;PAIGE;POWELL;13.09.1948;M;F;paige9@gmail.com;60000;2;Partial College;Professional;Y
19864;MR.;ISAIAH;BROOKS;17.12.1948;M;M;isaiah1@gmail.com;60000;2;Partial College;Professional;Y
19865;MRS.;HAILEY;BUTLER;5.02.1948;M;F;hailey34@gmail.com;60000;2;Partial College;Professional;Y
19866;MR.;MARTIN;PATEL;17.06.1948;M;M;martin8@gmail.com;60000;2;Partial College;Professional;Y
19868;MR.;KYLE;JENKINS;24.12.1948;S;M;kyle2@gmail.com;60000;2;Bachelors;Management;Y
19869;MRS.;CAROL;BROOKS;21.05.1948;M;F;carol23@gmail.com;70000;4;Partial College;Professional;Y
19870;MR.;JAMES;MARTIN;17.10.1949;M;M;james87@gmail.com;40000;2;Partial High School;Skilled Manual;Y
19871;MR.;BRYCE;RIVERA;17.03.1949;S;M;bryce16@gmail.com;60000;2;Partial College;Professional;Y
19872;MRS.;FAITH;FOSTER;26.03.1950;M;F;faith15@gmail.com;40000;2;Partial High School;Skilled Manual;N
19873;MR.;DYLAN;THOMAS;3.08.1950;S;M;dylan41@gmail.com;40000;2;Partial High School;Skilled Manual;Y
19874;MRS.;SARA;ROGERS;26.03.1950;M;F;sara21@gmail.com;40000;2;Partial High School;Skilled Manual;Y
19875;MR.;PATRICK;JAMES;19.05.1950;M;M;patrick5@gmail.com;60000;2;Partial College;Professional;Y
19876;MR.;NATHAN;EDWARDS;13.06.1950;M;M;nathan31@gmail.com;60000;2;Partial College;Professional;N
19877;MR.;STEVE;ZHENG;23.04.1950;M;M;steve22@gmail.com;60000;2;Partial College;Professional;Y
19878;MRS.;MORGAN;JACKSON;27.07.1950;M;F;morgan34@gmail.com;70000;4;Partial College;Professional;Y
19879;MR.;IAN;GREEN;17.05.1950;M;M;ian29@gmail.com;70000;4;Partial College;Professional;Y
19880;MRS.;EMMA;BENNETT;16.05.1950;M;F;emma49@gmail.com;70000;4;Partial College;Professional;N
19881;MR.;AIDAN;LONG;21.04.1950;M;M;aidan10@gmail.com;80000;3;Bachelors;Management;Y
19882;MR.;RICHARD;PHILLIPS;23.06.1950;S;M;richard34@gmail.com;80000;3;Bachelors;Management;Y
19883;MR.;KEVIN;YOUNG;18.10.1950;M;M;kevin53@gmail.com;80000;3;Bachelors;Management;Y
19884;MR.;JAMES;SIMMONS;9.04.1951;M;M;james31@gmail.com;60000;2;High School;Professional;Y
19885;MR.;ISAAC;TURNER;22.09.1951;S;M;isaac27@gmail.com;60000;2;High School;Professional;Y
19886;MR.;MARCUS;BUTLER;2.08.1951;M;M;marcus64@gmail.com;60000;2;High School;Professional;Y
19887;MRS.;OLIVIA;WALKER;18.12.1951;M;F;olivia22@gmail.com;60000;2;Partial College;Professional;N
19888;MR.;CARSON;WASHINGTON;3.01.1951;S;M;carson12@gmail.com;60000;2;Partial College;Professional;Y
19889;MRS.;CATHERINE;SANDERS;21.06.1952;S;F;catherine4@gmail.com;70000;2;Partial High School;Skilled Manual;N
19890;MR.;LEE;ALVAREZ;22.08.1952;S;M;lee2@gmail.com;70000;2;Partial High School;Skilled Manual;Y
19891;MRS.;JENNIFER;MORGAN;16.11.1952;M;F;jennifer58@gmail.com;60000;2;High School;Professional;Y
19892;MR.;RICHARD;CAMPBELL;23.05.1952;M;M;richard35@gmail.com;60000;2;High School;Professional;Y
19893;MR.;EVAN;BAKER;22.02.1952;S;M;evan32@gmail.com;60000;2;High School;Professional;Y
19894;MR.;ELIJAH;SHARMA;13.07.1952;S;M;elijah4@gmail.com;60000;2;High School;Professional;Y
19895;MR.;RICKY;JIMENEZ;23.02.1952;M;M;ricky5@gmail.com;60000;2;High School;Professional;Y
19896;MRS.;KAITLYN;THOMAS;16.02.1952;M;F;kaitlyn33@gmail.com;60000;2;High School;Professional;Y
19897;MRS.;GABRIELLA;NELSON;7.04.1953;S;F;gabriella32@gmail.com;70000;4;Partial College;Professional;Y
19898;MRS.;DESIREE;SERRANO;10.05.1958;S;F;desiree13@gmail.com;130000;2;Bachelors;Management;N
19899;MR.;MARCUS;RICHARDSON;19.03.1957;M;M;marcus85@gmail.com;110000;2;Partial College;Professional;Y
19900;MRS.;ZOE;RICHARDSON;8.02.1957;M;F;zoe8@gmail.com;120000;2;High School;Professional;Y
19901;MR.;RONALD;SARA;23.10.1957;M;M;ronald12@gmail.com;130000;3;Partial College;Professional;Y
19902;MR.;JOHNNY;PAL;12.09.1956;M;M;johnny13@gmail.com;100000;2;Partial College;Professional;Y
19903;MR.;MARCUS;NELSON;4.12.1956;S;M;marcus37@gmail.com;100000;2;High School;Professional;Y
19904;MRS.;JASMINE;GRAY;14.03.1956;M;F;jasmine34@gmail.com;120000;3;High School;Professional;Y
19905;MRS.;CHELSEA;FERNANDEZ;21.10.1956;S;F;chelsea17@gmail.com;170000;3;Partial College;Professional;N
19906;MR.;ARMANDO;MUÑOZ;3.05.1956;M;M;armando7@gmail.com;170000;3;High School;Professional;Y
19907;MR.;BRUCE;DIAZ;5.10.1955;M;M;bruce25@gmail.com;100000;2;High School;Professional;Y
19908;MRS.;PAMELA;PRASAD;8.07.1955;S;F;pamela12@gmail.com;100000;2;High School;Professional;Y
19909;MR.;GEOFFREY;CHANDRA;9.03.1955;M;M;geoffrey2@gmail.com;110000;3;Partial College;Professional;Y
19910;;ORLANDO;RUBIO;4.06.1955;M;NA;orlando21@gmail.com;130000;3;Partial College;Professional;Y
19911;MRS.;VALERIE;CHEN;19.07.1955;S;F;valerie3@gmail.com;130000;3;Partial College;Professional;N
19912;MRS.;TARA;XIE;1.06.1955;M;F;tara3@gmail.com;160000;2;High School;Professional;Y
19913;MRS.;JENNIFER;PEREZ;5.06.1944;M;F;jennifer14@gmail.com;70000;5;High School;Professional;Y
19914;MR.;WILLIE;MA;27.04.1944;M;M;willie14@gmail.com;80000;5;Bachelors;Management;Y
19915;MRS.;CLAUDIA;MCDONALD;20.09.1944;M;F;claudia10@gmail.com;100000;2;Graduate Degree;Management;Y
19916;MRS.;KATIE;XIE;6.12.1944;M;F;katie6@gmail.com;170000;3;Graduate Degree;Management;Y
19917;MRS.;JENNY;CHANDER;8.02.1944;M;F;jenny38@gmail.com;170000;3;Bachelors;Management;Y
19918;MRS.;JOY;ALONSO;19.04.1944;M;F;joy9@gmail.com;170000;4;Bachelors;Management;Y
19919;MRS.;REBEKAH;JOHNSEN;21.07.1945;M;F;rebekah25@gmail.com;150000;3;Graduate Degree;Management;Y
19920;MRS.;MEREDITH;SANCHEZ;9.04.1946;S;F;meredith20@gmail.com;90000;5;Partial College;Professional;Y
19921;MRS.;CARA;CAI;5.02.1946;S;F;cara17@gmail.com;110000;3;Bachelors;Management;Y
19922;MRS.;NANCY;GONZALEZ;25.10.1954;S;F;nancy22@gmail.com;90000;4;High School;Professional;Y
19923;MR.;JOE;PRASAD;3.11.1954;M;M;joe12@gmail.com;100000;3;High School;Professional;Y
19924;MR.;DOUGLAS;PEREZ;20.04.1954;M;M;douglas25@gmail.com;120000;2;Partial High School;Professional;Y
19925;MRS.;MADISON;JENKINS;14.11.1954;M;F;madison42@gmail.com;130000;3;Partial College;Professional;Y
19926;MRS.;ALEXANDRIA;DIAZ;6.05.1954;M;F;alexandria22@gmail.com;130000;3;Partial College;Professional;N
19927;MR.;RUBEN;FERNANDEZ;26.07.1954;M;M;ruben17@gmail.com;170000;5;High School;Professional;Y
19928;MS.;JAIME;SANZ;4.06.1954;M;F;jaime22@gmail.com;170000;0;High School;Professional;Y
19929;MR.;DALE;CHANDER;16.09.1953;M;M;dale13@gmail.com;100000;3;Bachelors;Management;Y
19930;MR.;TONY;TANG;6.08.1953;M;M;tony7@gmail.com;110000;2;Partial College;Professional;N
19931;MR.;DARRYL;XU;22.11.1953;M;M;darryl12@gmail.com;120000;2;Bachelors;Management;N
19932;MR.;JAVIER;SANZ;25.07.1952;S;M;javier13@gmail.com;80000;4;Partial College;Professional;Y
19933;MRS.;NICHOLE;DENG;16.02.1952;M;F;nichole1@gmail.com;120000;4;Partial College;Professional;Y
19934;MR.;NEIL;BLANCO;27.06.1951;M;M;neil14@gmail.com;80000;5;High School;Professional;Y
19935;MR.;CLINTON;NAVARRO;22.12.1951;M;M;clinton7@gmail.com;100000;3;Partial College;Professional;Y
19936;MR.;COREY;LUO;12.09.1950;M;M;corey5@gmail.com;100000;3;Partial College;Management;Y
19937;MR.;JIMMY;GOMEZ;20.12.1950;S;M;jimmy3@gmail.com;100000;3;Partial College;Management;Y
19938;MRS.;CHELSEA;PATEL;27.07.1950;M;F;chelsea3@gmail.com;150000;4;Bachelors;Management;Y
19939;MR.;ALVIN;WANG;5.08.1950;M;M;alvin2@gmail.com;160000;2;Partial College;Management;Y
19940;MRS.;ROSA;YE;15.02.1949;M;F;rosa10@gmail.com;160000;3;Partial College;Management;N
19941;MR.;CEDRIC;LIANG;11.03.1949;S;M;cedric16@gmail.com;160000;3;High School;Management;N
19942;MR.;ARMANDO;NAVARRO;8.08.1949;S;M;armando10@gmail.com;170000;5;Partial College;Management;N
19943;MR.;WALTER;CARLSON;27.02.1948;M;M;walter11@gmail.com;90000;4;High School;Management;N
19944;MR.;JONATHON;SUAREZ;10.08.1948;M;M;jonathon15@gmail.com;90000;4;Partial High School;Skilled Manual;N
19945;MR.;PHILLIP;GARCIA;22.06.1947;M;M;phillip16@gmail.com;80000;5;Partial High School;Skilled Manual;Y
19946;MRS.;TAMARA;RAJE;9.06.1947;S;F;tamara25@gmail.com;120000;5;High School;Management;Y
19947;MR.;DARRYL;LIU;26.05.1975;S;M;darryl4@gmail.com;70000;0;Bachelors;Professional;N
19948;MS.;LACEY;HU;22.10.1975;S;F;lacey33@gmail.com;70000;0;Bachelors;Professional;Y
19949;MS.;NIÑIA;ANAND;26.12.1976;M;F;niñia0@gmail.com;70000;0;Bachelors;Professional;Y
19950;MR.;RONNIE;LU;11.01.1976;M;M;ronnie9@gmail.com;80000;0;Bachelors;Professional;Y
19951;MR.;ROY;MORENO;26.07.1976;S;M;roy27@gmail.com;80000;0;Bachelors;Professional;N
19952;MS.;ADRIENNE;MARTIN;28.03.1975;S;F;adrienne0@gmail.com;80000;0;Bachelors;Professional;Y
19953;MR.;DARRELL;LAL;23.02.1974;S;M;darrell17@gmail.com;70000;0;Bachelors;Professional;Y
19955;MR.;JAKE;GAO;12.05.1973;S;M;jake13@gmail.com;80000;0;Bachelors;Professional;Y
19956;MS.;SUSAN;SHE;24.12.1973;M;F;susan34@gmail.com;80000;0;Bachelors;Professional;Y
19957;MR.;ARTHUR;MEHTA;19.03.1974;S;M;arthur16@gmail.com;90000;0;Bachelors;Professional;Y
19958;MS.;ERIKA;ROMERO;6.12.1973;M;F;erika6@gmail.com;90000;0;Bachelors;Professional;Y
19959;MS.;TABITHA;MORENO;11.03.1973;S;F;tabitha26@gmail.com;100000;0;High School;Management;Y
19960;MR.;PHIL;SPENCER;2.02.1973;M;M;phil0@gmail.com;100000;0;High School;Management;Y
19961;MS.;KRISTIN;SHE;5.02.1972;M;F;kristin2@gmail.com;80000;0;Bachelors;Professional;N
19962;MR.;DOMINIC;PRASAD;8.10.1973;M;M;dominic9@gmail.com;110000;0;Partial College;Management;Y
19963;MR.;GEOFFREY;FERNANDEZ;20.11.1973;M;M;geoffrey13@gmail.com;120000;0;Partial High School;Professional;Y
19964;MS.;GLORIA;ALONSO;11.06.1973;S;F;gloria8@gmail.com;120000;0;Partial High School;Professional;Y
19965;MR.;JAY;LOPEZ;13.11.1973;M;M;jay23@gmail.com;130000;4;High School;Management;Y
19966;MS.;ABBY;SANCHEZ;23.07.1972;M;F;abby17@gmail.com;90000;0;Bachelors;Professional;Y
19967;MR.;DEVON;DENG;1.11.1972;S;M;devon0@gmail.com;90000;0;Bachelors;Professional;N
19968;MS.;KATRINA;CHANDE;28.07.1972;M;F;katrina13@gmail.com;100000;0;High School;Management;N
19969;MR.;JAKE;GUO;25.03.1971;S;M;jake15@gmail.com;80000;0;Bachelors;Professional;Y
19970;MRS.;TANYA;JIMENEZ;8.11.1972;S;F;tanya1@gmail.com;130000;4;High School;Management;Y
19971;MR.;JEFFERY;LU;5.07.1971;S;M;jeffery12@gmail.com;100000;0;High School;Management;Y
19972;MS.;LINDSAY;CHANDER;17.11.1971;M;F;lindsay16@gmail.com;100000;0;High School;Management;Y
19973;MR.;COLIN;ZHU;15.10.1970;M;M;colin15@gmail.com;90000;0;Bachelors;Professional;N
19974;MR.;GEORGE;FERNANDEZ;13.08.1970;M;M;george22@gmail.com;100000;0;High School;Management;Y
19975;MS.;BRITTNEY;ZHANG;16.09.1970;S;F;brittney0@gmail.com;100000;0;Partial High School;Professional;Y
19976;MS.;TAMARA;SUN;7.04.1970;M;F;tamara2@gmail.com;110000;0;High School;Management;Y
19977;MS.;KRISTINE;GILL;10.10.1970;S;F;kristine14@gmail.com;120000;0;Partial High School;Professional;Y
19978;MR.;MARSHALL;YUAN;28.04.1971;M;M;marshall28@gmail.com;110000;0;Partial High School;Professional;Y
19979;MS.;JANET;BROWNING;24.12.1971;M;F;janet21@gmail.com;120000;0;Partial High School;Management;Y
19980;MRS.;ALEXANDRA;CARTER;3.08.1964;M;F;alexandra52@gmail.com;90000;5;Partial College;Professional;Y
19981;MRS.;KELLY;RUSSELL;18.03.1972;M;F;kelly24@gmail.com;60000;1;Graduate Degree;Professional;Y
19982;MR.;CHARLES;COX;22.01.1972;S;M;charles59@gmail.com;70000;1;Graduate Degree;Professional;Y
19983;MR.;MICHAEL;MARTINEZ;20.05.1970;M;M;michael49@gmail.com;50000;1;Bachelors;Skilled Manual;Y
19984;MRS.;SARA;MORRIS;7.06.1970;M;F;sara20@gmail.com;50000;1;Bachelors;Skilled Manual;Y
19985;MRS.;TAMARA;MA;24.09.1969;S;F;tamara5@gmail.com;50000;2;Bachelors;Skilled Manual;Y
19986;MRS.;JAMIE;HUANG;13.07.1969;S;F;jamie8@gmail.com;50000;2;Bachelors;Skilled Manual;Y
19987;MRS.;TAYLOR;MOORE;19.07.1971;S;F;taylor55@gmail.com;60000;1;Graduate Degree;Professional;Y
19988;MR.;JORDAN;LONG;10.04.1971;M;M;jordan6@gmail.com;60000;1;Graduate Degree;Professional;Y
19989;MR.;ETHAN;THOMPSON;13.01.1971;M;M;ethan49@gmail.com;60000;1;Graduate Degree;Professional;Y
19990;MR.;PETER;RAI;8.08.1971;M;M;peter22@gmail.com;70000;2;Graduate Degree;Professional;Y
19991;MR.;JACOB;THOMAS;18.10.1971;M;M;jacob10@gmail.com;70000;2;Graduate Degree;Professional;Y
19992;MRS.;STEPHANIE;HILL;3.06.1971;M;F;stephanie66@gmail.com;70000;3;Graduate Degree;Professional;Y
19993;MR.;NATHAN;RUSSELL;20.11.1969;M;M;nathan16@gmail.com;60000;1;Graduate Degree;Professional;Y
19994;MRS.;MADELINE;KING;22.10.1968;S;F;madeline17@gmail.com;70000;2;Bachelors;Skilled Manual;Y
19995;MRS.;JORDYN;GONZALES;9.04.1968;M;F;jordyn16@gmail.com;70000;2;Bachelors;Skilled Manual;Y
19996;MR.;GRANT;SHE;13.05.1968;S;M;grant2@gmail.com;70000;2;Bachelors;Skilled Manual;N
19997;MRS.;BETH;GILL;6.06.1968;M;F;beth16@gmail.com;70000;2;Bachelors;Skilled Manual;Y
19998;MRS.;LAURA;LIU;5.10.1967;S;F;laura11@gmail.com;40000;5;High School;Skilled Manual;Y
19999;MS.;DANIELLE;BROOKS;16.01.1967;S;F;danielle4@gmail.com;40000;0;Bachelors;Professional;N
20000;MR.;ELIJAH;DIAZ;23.10.1970;M;M;elijah23@gmail.com;60000;1;Graduate Degree;Professional;Y
20001;MRS.;JORDAN;HILL;5.01.1970;S;F;jordan41@gmail.com;60000;2;Graduate Degree;Professional;Y
20002;MRS.;ELIZABETH;WHITE;6.05.1970;M;F;elizabeth16@gmail.com;70000;4;Graduate Degree;Professional;Y
